id,what,where
t1171,relay,hash
t1171,relay,ntlmv2 hash
t1171,spoof,authoritative source
t1172,hide,destination
t1172,obfuscate,destination
t1173,poison,microsoft office document
t1173,use,dde
t1173,use,dynamic data exchange
t1173,use,object linking and embedding
t1173,use,ole
t1174,register,password filter dll
t1175,activate,com object
t1175,activate,dde comand
t1175,activate,macro
t1175,activate,shellcode
t1175,execute,com object
t1175,execute,dde comand
t1175,execute,macro
t1175,execute,shellcode
t1175,launch,com object
t1175,launch,dde comand
t1175,launch,macro
t1175,launch,shellcode
t1176,install,browser extension
t1176,install,chrome extension
t1176,install,malicious extension
t1176,install,safari extension
t1177,target,lsass.exe
t1177,use,lsass.exe
t1178,insert sid value,sid history
t1179,capture,api function
t1179,capture,credenumeratea api
t1179,capture,process
t1179,capture,win32 api
t1179,hook,api function
t1179,hook,credenumeratea api
t1179,hook,process
t1179,hook,win32 api
t1179,install,hooking mechanism
t1180,modify,screensaver setting registry key
t1180,use,screensaver setting registry key
t1181,modify,extra window memory location
t1181,overwrite,extra window memory location
t1182,abuse,appcertdlls registry key
t1182,modify,appcertdlls registry key
t1182,use,appcertdlls registry key
t1183,abuse,image file execution options registry key values
t1183,install,ifeo
t1183,install,ifeo mechanism
t1183,modify,image file execution options registry key values
t1183,overwrite,image file execution options registry key values
t1183,use,ifeo
t1183,use,ifeo mechanism
t1183,use,image file execution options registry key values
t1184,hijack,connection
t1184,hijack,ssh session
t1185,inject code,browser
t1185,inject software,browser
t1186,conceal,process
t1186,create,code
t1186,create,executable
t1186,create,file
t1186,create,process
t1186,create,shared section of memory
t1186,create,txf transaction
t1186,initiate execute,code
t1186,initiate execute,executable
t1186,initiate execute,file
t1186,initiate execute,process
t1186,initiate execute,shared section of memory
t1186,initiate execute,txf transaction
t1186,inject,process
t1186,launch,process
t1186,load,code
t1186,load,executable
t1186,load,file
t1186,load,process
t1186,load,shared section of memory
t1186,load,txf transaction
t1186,overwrite,code
t1186,overwrite,executable
t1186,overwrite,file
t1186,overwrite,process
t1186,overwrite,shared section of memory
t1186,overwrite,txf transaction
t1186,remove,code
t1186,remove,executable
t1186,remove,file
t1186,remove,process
t1186,remove,shared section of memory
t1186,remove,txf transaction
t1186,undo,code change
t1186,undo,executable change
t1186,undo,file change
t1186,undo,process change
t1186,undo,shared section of memory change
t1186,undo,txf transaction change
t1187,place,lnk file
t1187,place,scf file
t1187,send,attachment
t1188,chain,proxy
t1188,link,proxy
t1189,deliever code,browser
t1189,inject,ads
t1189,inject code,browser
t1189,insert object,browser
t1189,insert web object,browser
t1189,post,ads
t1189,use,ads
t1190,abuse,bug
t1190,abuse,glitch
t1190,abuse,software weakenss
t1190,abuse,vulnerability
t1190,abuse,weakness
t1190,exploit,bug
t1190,exploit,glitch
t1190,exploit,software weakenss
t1190,exploit,vulnerability
t1190,exploit,weakness
t1190,take advantage,bug
t1190,take advantage,glitch
t1190,take advantage,software weakenss
t1190,take advantage,vulnerability
t1190,take advantage,weakness
t1191,supply,inf file cmstp.exe
t1192,include,link
t1192,prompt,user
t1192,solicit,user
t1192,use,link
t1192,use,url
t1193,attach,file extensions
t1193,attach,icons
t1193,execute,email payload
t1193,exploite,vulnerability
t1193,manipulate,file extensions
t1193,manipulate,icons
t1193,send,email with file attachment
t1194,create,social media account
t1194,message,employee
t1194,send,attachment
t1194,send,content
t1194,send,link
t1194,send,message
t1195,add,code
t1195,add,software
t1195,compromise,system image
t1195,infect,system image
t1195,install,software
t1195,manipulate,code
t1195,manipulate,development environment
t1195,manipulate,development tool
t1195,manipulate,distribution mechanisms
t1195,manipulate,software update
t1195,manipulate,source
t1195,manipulate,source code repository
t1195,replace,software
t1195,sell,counterfeit product
t1195,target,open source code
t1195,target,open source project
t1195,use,open source code
t1195,use,open source project
t1195,utilize,open source code
t1195,utilize,open source project
t1196,deliver,cpl file
t1196,deliver,control panel item file
t1196,execute,cpl file
t1196,execute,control panel item file
t1196,use,cpl file
t1196,use,control panel item file
t1197,abuse,bits
t1197,abuse,bits execution
t1197,abuse,bits upload functionality
t1197,use,bits
t1197,use,bits execution
t1197,use,bits upload functionality
t1198,abuse,sip
t1198,abuse,sip and trust provider
t1198,abuse,trust provider
t1198,hijack,sip
t1198,hijack,sip and trust provider
t1198,hijack,trust provider
t1198,use,sip
t1198,use,sip and trust provider
t1198,use,trust provider
t1199,access,connection
t1199,access,network
t1199,exploit,connection
t1199,exploit,network
t1199,use,connection
t1199,use,network
t1200,add,computer accessories
t1200,add,firmware
t1200,add,hardware
t1200,introduce,computer accessories
t1200,introduce,firmware
t1200,introduce,hardware
t1200,modify,computer accessories
t1200,modify,firmware
t1200,modify,hardware
t1201,access,detailed information password policy
t1202,execute,command
t1203,exploit,activemq vulnerability
t1203,exploit,adobe reader vulnerability
t1203,exploit,commonly used software vulnerability
t1203,exploit,equation editor vulnerability
t1203,exploit,flash vulnerability
t1203,exploit,hadoop vulnerability
t1203,exploit,microsoft office application vulnerability
t1203,exploit,microsoft sharepoint vulnerability
t1203,exploit,microsoft word vulnerability
t1203,exploit,redis vulnerability
t1203,exploit,web browser vulnerability
t1203,exploit,winrar vulnerability
t1204,use,cpl file
t1204,use,doc file
t1204,use,exe file
t1204,use,lnk file
t1204,use,pdf file
t1204,use,pif file
t1204,use,rtf file
t1204,use,scr file
t1204,use,xls file
t1204,use,executable
t1204,use,file
t1204,weaponize,cpl file
t1204,weaponize,doc file
t1204,weaponize,exe file
t1204,weaponize,lnk file
t1204,weaponize,pdf file
t1204,weaponize,pif file
t1204,weaponize,rtf file
t1204,weaponize,scr file
t1204,weaponize,xls file
t1204,weaponize,executable
t1204,weaponize,file
t1205,use,port knocking
t1206,modify,sudo caching configuration
t1206,modify,tty_ticket
t1206,use,sudo caching configuration
t1206,use,tty_ticket
t1207,inject change,active directory credential
t1207,inject change,active directory domain object
t1207,inject change,active directory key
t1207,replicate change,active directory credential
t1207,replicate change,active directory domain object
t1207,replicate change,active directory key
t1208,capture,kerberos ticket granting service service ticket
t1208,capture,tgs
t1208,capture,tgs services ticket
t1208,crack,hash
t1208,request,kerberos ticket granting service service ticket
t1208,request,tgs
t1208,request,tgs services ticket
t1209,enable,dll
t1209,register,dll
t1210,exploit vulnerability,mysql
t1210,exploit vulnerability,rdp
t1210,exploit vulnerability,smp
t1210,exploit vulnerability,web server service
t1211,abuse,programming error
t1211,abuse,software vulnerability
t1211,takes advantage,programming error
t1211,takes advantage,software vulnerability
t1211,use,programming error
t1211,use,software vulnerability
t1212,abuse,programming error
t1212,exploit,credential access
t1212,takes advantage,programming error
t1212,target,authentication mechanisms
t1212,target,credentialing mechanisms
t1212,target,kerberos
t1212,use,authentication mechanisms
t1212,use,credentialing mechanisms
t1212,use,kerberos
t1212,use,programming error
t1213,leverage,information repositories
t1213,use,information repositories
t1214,find,password info registry key
t1214,query,password info registry key
t1215,use,kext
t1215,use,kextload
t1215,use,kextunload
t1215,use,lkms
t1215,use,loadable kernel modules
t1216,use,pubprn.vbs
t1216,use,signed script
t1217,enumerate,browser bookmark
t1217,list,browser bookmark
t1218,use,mavinject.exe
t1218,use,msiexec.exe
t1218,use,odbcconf.exe
t1218,use,syncappvpublishingserver.exe
t1219,use,desktop support software
t1219,use,remote access software
t1220,execute,file
t1220,execute,javascript
t1220,execute,jscript
t1220,execute,script
t1220,execute,vbscript
t1221,inject,https url
t1221,inject,smb url
t1221,inject,template reference
t1222,modify,directory attribute
t1222,modify,directory permission
t1222,modify,file attribute
t1222,modify,file permission
t1223,execute,chm content
t1223,execute,chm file
t1223,execute,compiled html file
t1223,load,chm content
t1223,load,chm file
t1223,load,compiled html file
t1480,use,environmental keying
t1480,use,guardrails
t1481,use,common service
t1481,use,web service
t1482,dicover,domain trust information
t1482,dicover,domain trust relationship
t1482,enumerated,domain trust
t1482,gather,domain trust information
t1482,gather,domain trust relationship
t1482,collect,domain trust information
t1482,collect,domain trust relationship
t1482,list,domain trust
t1483,employ,dga
t1483,employ,domain generation algorithm dgas
t1483,use,dga
t1483,use,domain generation algorithm dgas
t1484,modify,gpo setting
t1484,modify,gpos
t1484,modify,group policy object
t1484,modify,user right
t1485,delete,data
t1485,delete,directory
t1485,delete,file
t1485,destroy,data
t1485,destroy,directory
t1485,destroy,file
t1485,overwrite,data
t1485,overwrite,directory
t1485,overwrite,file
t1485,remove,data
t1485,remove,directory
t1485,remove,file
t1486,encrypt,data
t1486,encrypt,file
t1487,corrupt,disk data structure
t1487,corrupt,mbr
t1487,overwrite,disk data structure
t1487,overwrite,mbr
t1487,replace,disk data structure
t1487,replace,mbr
t1487,wipe,disk data structure
t1487,wipe,mbr
t1488,erase,storage device content
t1488,overwrite,storage device content
t1488,wipe,storage device content
t1489,disable,service
t1489,stop,service
t1490,delete,operating system
t1490,delete,recovery service
t1490,delete,volume shadow copy
t1490,delete,windows backup catalog
t1490,delete,windows recovery feature
t1490,disable,operating system
t1490,disable,recovery service
t1490,disable,volume shadow copy
t1490,disable,windows backup catalog
t1490,disable,windows recovery feature
t1490,remove,operating system
t1490,remove,recovery service
t1490,remove,volume shadow copy
t1490,remove,windows backup catalog
t1490,remove,windows recovery feature
t1490,turn off,operating system data
t1490,turn off,recovery service
t1490,turn off,volume shadow copy
t1490,turn off,windows backup catalog
t1490,turn off,windows recovery feature
t1491,deface,visual content
t1491,deface,website
t1491,modify,visual content
t1491,modify,website
t1491,replace,visual content
t1491,replace,website
t1492,alter,data
t1492,alter,static data
t1492,alter,stored data
t1492,delete,data
t1492,delete,static data
t1492,delete,stored data
t1492,insert,data
t1492,insert,static data
t1492,insert,stored data
t1492,manipulate,data
t1492,manipulate,static data
t1492,manipulate,stored data
t1492,modify,data
t1492,modify,static data
t1492,modify,stored data
t1493,alter,transmitted data
t1493,manipulate,transmitted data
t1493,modify,transmitted data
t1494,alter,binary
